,city,room_price,host_is_superhost,bedrooms,satisfaction
188,barcelona,168.73414480880675,True,1,99.0
189,barcelona,532.0362138385271,False,1,95.0
190,barcelona,205.739288291014,False,1,94.0
191,barcelona,213.88507459212883,False,1,89.0
192,barcelona,163.1484627737566,False,1,84.0
193,barcelona,180.6037191332883,False,1,77.0
194,barcelona,150.58067819489375,False,1,91.0
195,barcelona,167.80319780296506,True,1,96.0
196,barcelona,127.30700304885144,False,1,89.0
197,barcelona,127.30700304885144,False,1,91.0
198,barcelona,138.9438406218726,False,1,90.0
199,barcelona,131.96173807805988,False,1,89.0
200,barcelona,370.2841715735331,False,1,94.0
201,barcelona,138.9438406218726,True,1,94.0
202,barcelona,208.53212930853908,True,1,96.0
203,barcelona,266.250843670724,False,0,90.0
204,barcelona,225.52191216515,True,1,95.0
205,barcelona,202.48097377056808,False,1,90.0
206,barcelona,196.89529173551796,False,1,93.0
207,barcelona,647.9391160658179,False,3,100.0
208,barcelona,202.48097377056808,False,1,94.0
209,barcelona,318.1511392463984,False,1,89.0
210,barcelona,596.0388204901435,False,1,88.0
211,barcelona,150.58067819489375,False,1,93.0
212,barcelona,208.53212930853908,True,1,94.0
213,barcelona,190.84413619754693,False,1,95.0
214,barcelona,172.2251960807131,False,1,84.0
215,barcelona,983.7782484232084,False,3,95.0
216,barcelona,385.4120604184607,True,2,100.0
217,barcelona,317.2201922405567,False,1,87.0
218,barcelona,292.78283333721225,False,1,87.0
219,barcelona,136.38373635580794,False,1,85.0
220,barcelona,536.923685619196,False,1,88.0
221,barcelona,532.0362138385271,False,1,95.0
222,barcelona,196.89529173551796,True,1,89.0
223,barcelona,503.4095934088952,False,1,97.0
224,barcelona,172.2251960807131,False,1,78.0
225,barcelona,464.07708241208366,False,1,74.0
226,barcelona,624.898177671236,False,2,92.0
227,barcelona,208.53212930853908,False,1,92.0
228,barcelona,207.13570879977652,False,0,84.0
229,barcelona,113.57553471268648,False,1,90.0
230,barcelona,134.28910559266413,False,1,88.0
231,barcelona,514.8136942304559,False,1,95.0
232,barcelona,769.4277003281587,False,2,92.0
233,barcelona,514.8136942304559,False,0,86.0
234,barcelona,514.8136942304559,False,1,90.0
235,barcelona,514.8136942304559,False,1,91.0
236,barcelona,514.8136942304559,False,1,82.0
237,barcelona,710.5453022086717,False,1,87.0
238,barcelona,665.3943724253496,False,2,93.0
239,barcelona,665.3943724253496,False,2,92.0
240,barcelona,254.61400609770288,False,1,96.0
241,barcelona,196.89529173551796,False,1,90.0
242,barcelona,208.53212930853908,False,1,100.0
243,barcelona,150.58067819489375,True,1,97.0
244,barcelona,229.24570018851676,False,1,92.0
245,barcelona,202.48097377056808,False,1,91.0
246,barcelona,255.54495310354451,False,1,93.0
247,barcelona,468.7318174412921,False,0,92.0
248,barcelona,468.7318174412921,False,0,93.0
249,barcelona,260.199688132753,False,1,91.0
250,barcelona,150.58067819489375,False,1,93.0
251,barcelona,647.9391160658179,False,1,98.0
252,barcelona,161.98477901645447,False,1,94.0
253,barcelona,370.2841715735331,False,1,86.0
254,barcelona,214.11781134358924,False,1,92.0
255,barcelona,192.00781995484903,False,1,98.0
256,barcelona,212.95412758628717,False,1,86.0
257,barcelona,219.7034933786394,False,1,91.0
258,barcelona,219.7034933786394,False,1,94.0
259,barcelona,363.53480578118086,False,1,88.0
260,barcelona,142.43489189377894,False,1,91.0
261,barcelona,277.6549444922848,True,1,97.0
262,barcelona,196.89529173551796,False,1,86.0
263,barcelona,393.32510996811504,False,1,93.0
264,barcelona,179.4400353759862,False,1,93.0
265,barcelona,185.2584541624968,False,1,92.0
266,barcelona,144.52952265692275,False,1,75.0
267,barcelona,226.68559592245208,True,1,99.0
268,barcelona,677.0312099983707,False,1,93.0
269,barcelona,219.7034933786394,False,1,94.0
270,barcelona,310.0053529452836,False,1,97.0
271,barcelona,169.89782856610887,True,1,96.0
272,barcelona,220.86717713594152,True,1,98.0
273,barcelona,208.53212930853908,False,1,89.0
274,barcelona,427.5374124327972,False,1,90.0
275,barcelona,173.62161658947562,False,1,94.0
276,barcelona,231.57306770312096,False,1,93.0
277,barcelona,457.3277166197314,False,1,90.0
278,barcelona,557.1717829962529,False,1,94.0
279,barcelona,173.62161658947562,False,1,86.0
280,barcelona,297.6703051178811,False,1,86.0
281,barcelona,178.2763516186841,False,1,100.0
282,barcelona,222.03086089324364,False,1,98.0
283,barcelona,99.61132962506107,False,1,89.0
284,barcelona,173.62161658947562,False,1,91.0
285,barcelona,119.16121674773662,False,1,91.0
286,barcelona,472.22286871319847,False,1,90.0
287,barcelona,129.63437056345566,False,1,90.0
288,barcelona,196.89529173551796,False,1,93.0
289,barcelona,254.61400609770288,False,1,95.0
290,barcelona,306.5143016733772,False,0,94.0
291,barcelona,183.86203365373424,False,1,89.0
292,barcelona,189.91318919170524,False,1,89.0
293,barcelona,131.96173807805988,False,1,90.0
294,barcelona,143.36583889962063,False,1,93.0
295,barcelona,188.5167686829427,False,1,91.0
296,barcelona,208.29939255707868,False,1,100.0
297,barcelona,132.8926850839016,False,1,81.0
298,barcelona,175.94898410407987,False,1,85.0
299,barcelona,224.5909651593083,False,1,71.0
300,barcelona,318.1511392463984,False,1,77.0
301,barcelona,173.62161658947562,False,1,93.0
302,barcelona,468.7318174412921,False,0,90.0
303,barcelona,468.7318174412921,False,1,88.0
304,barcelona,468.7318174412921,False,0,89.0
305,barcelona,468.7318174412921,False,0,89.0
306,barcelona,211.79044382898505,False,1,90.0
307,barcelona,187.3530849256406,False,1,89.0
308,barcelona,306.5143016733772,False,1,100.0
309,barcelona,211.79044382898505,False,1,94.0
310,barcelona,237.15874973817117,True,2,95.0
311,barcelona,270.67284194847207,False,1,89.0
312,barcelona,173.62161658947562,False,1,86.0
313,barcelona,661.6705844019829,True,1,100.0
314,barcelona,196.89529173551796,False,1,96.0
315,barcelona,180.3709823818279,False,1,88.0
316,barcelona,468.7318174412921,False,0,86.0
317,barcelona,144.52952265692275,False,1,92.0
318,barcelona,150.58067819489375,False,1,92.0
319,barcelona,234.8313822235669,False,1,95.0
